High_Quality,Low_Quality,Type
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_130.jpg,processed_images\underexposed\woman_1_130.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_130.jpg,processed_images\overexposed\woman_1_130.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_130.jpg,processed_images\compressed\woman_1_130.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_131.jpg,processed_images\low_resolution\woman_1_131.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_131.jpg,processed_images\noisy\woman_1_131.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_131.jpg,processed_images\underexposed\woman_1_131.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_131.jpg,processed_images\overexposed\woman_1_131.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_131.jpg,processed_images\compressed\woman_1_131.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_132.jpg,processed_images\low_resolution\woman_1_132.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_132.jpg,processed_images\noisy\woman_1_132.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_132.jpg,processed_images\underexposed\woman_1_132.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_132.jpg,processed_images\overexposed\woman_1_132.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_132.jpg,processed_images\compressed\woman_1_132.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_133.jpg,processed_images\low_resolution\woman_1_133.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_133.jpg,processed_images\noisy\woman_1_133.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_133.jpg,processed_images\underexposed\woman_1_133.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_133.jpg,processed_images\overexposed\woman_1_133.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_133.jpg,processed_images\compressed\woman_1_133.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_134.jpg,processed_images\low_resolution\woman_1_134.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_134.jpg,processed_images\noisy\woman_1_134.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_134.jpg,processed_images\underexposed\woman_1_134.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_134.jpg,processed_images\overexposed\woman_1_134.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_134.jpg,processed_images\compressed\woman_1_134.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_135.jpg,processed_images\low_resolution\woman_1_135.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_135.jpg,processed_images\noisy\woman_1_135.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_135.jpg,processed_images\underexposed\woman_1_135.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_135.jpg,processed_images\overexposed\woman_1_135.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_135.jpg,processed_images\compressed\woman_1_135.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_136.jpg,processed_images\low_resolution\woman_1_136.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_136.jpg,processed_images\noisy\woman_1_136.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_136.jpg,processed_images\underexposed\woman_1_136.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_136.jpg,processed_images\overexposed\woman_1_136.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_136.jpg,processed_images\compressed\woman_1_136.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_137.jpg,processed_images\low_resolution\woman_1_137.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_137.jpg,processed_images\noisy\woman_1_137.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_137.jpg,processed_images\underexposed\woman_1_137.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_137.jpg,processed_images\overexposed\woman_1_137.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_137.jpg,processed_images\compressed\woman_1_137.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_138.jpg,processed_images\low_resolution\woman_1_138.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_138.jpg,processed_images\noisy\woman_1_138.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_138.jpg,processed_images\underexposed\woman_1_138.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_138.jpg,processed_images\overexposed\woman_1_138.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_138.jpg,processed_images\compressed\woman_1_138.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_139.jpg,processed_images\low_resolution\woman_1_139.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_139.jpg,processed_images\noisy\woman_1_139.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_139.jpg,processed_images\underexposed\woman_1_139.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_139.jpg,processed_images\overexposed\woman_1_139.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_139.jpg,processed_images\compressed\woman_1_139.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_14.jpg,processed_images\low_resolution\woman_1_14.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_14.jpg,processed_images\noisy\woman_1_14.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_14.jpg,processed_images\underexposed\woman_1_14.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_14.jpg,processed_images\overexposed\woman_1_14.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_14.jpg,processed_images\compressed\woman_1_14.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_140.jpg,processed_images\low_resolution\woman_1_140.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_140.jpg,processed_images\noisy\woman_1_140.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_140.jpg,processed_images\underexposed\woman_1_140.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_140.jpg,processed_images\overexposed\woman_1_140.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_140.jpg,processed_images\compressed\woman_1_140.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_141.jpg,processed_images\low_resolution\woman_1_141.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_141.jpg,processed_images\noisy\woman_1_141.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_141.jpg,processed_images\underexposed\woman_1_141.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_141.jpg,processed_images\overexposed\woman_1_141.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_141.jpg,processed_images\compressed\woman_1_141.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_142.jpg,processed_images\low_resolution\woman_1_142.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_142.jpg,processed_images\noisy\woman_1_142.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_142.jpg,processed_images\underexposed\woman_1_142.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_142.jpg,processed_images\overexposed\woman_1_142.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_142.jpg,processed_images\compressed\woman_1_142.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_143.jpg,processed_images\low_resolution\woman_1_143.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_143.jpg,processed_images\noisy\woman_1_143.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_143.jpg,processed_images\underexposed\woman_1_143.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_143.jpg,processed_images\overexposed\woman_1_143.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_143.jpg,processed_images\compressed\woman_1_143.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_144.jpg,processed_images\low_resolution\woman_1_144.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_144.jpg,processed_images\noisy\woman_1_144.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_144.jpg,processed_images\underexposed\woman_1_144.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_144.jpg,processed_images\overexposed\woman_1_144.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_144.jpg,processed_images\compressed\woman_1_144.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_145.jpg,processed_images\low_resolution\woman_1_145.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_145.jpg,processed_images\noisy\woman_1_145.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_145.jpg,processed_images\underexposed\woman_1_145.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_145.jpg,processed_images\overexposed\woman_1_145.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_145.jpg,processed_images\compressed\woman_1_145.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_146.jpg,processed_images\low_resolution\woman_1_146.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_146.jpg,processed_images\noisy\woman_1_146.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_146.jpg,processed_images\underexposed\woman_1_146.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_146.jpg,processed_images\overexposed\woman_1_146.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_146.jpg,processed_images\compressed\woman_1_146.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_147.jpg,processed_images\low_resolution\woman_1_147.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_147.jpg,processed_images\noisy\woman_1_147.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_147.jpg,processed_images\underexposed\woman_1_147.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_147.jpg,processed_images\overexposed\woman_1_147.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_147.jpg,processed_images\compressed\woman_1_147.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_148.jpg,processed_images\low_resolution\woman_1_148.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_148.jpg,processed_images\noisy\woman_1_148.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_148.jpg,processed_images\underexposed\woman_1_148.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_148.jpg,processed_images\overexposed\woman_1_148.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_148.jpg,processed_images\compressed\woman_1_148.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_149.jpg,processed_images\low_resolution\woman_1_149.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_149.jpg,processed_images\noisy\woman_1_149.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_149.jpg,processed_images\underexposed\woman_1_149.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_149.jpg,processed_images\overexposed\woman_1_149.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_149.jpg,processed_images\compressed\woman_1_149.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_15.jpg,processed_images\low_resolution\woman_1_15.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_15.jpg,processed_images\noisy\woman_1_15.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_15.jpg,processed_images\underexposed\woman_1_15.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_15.jpg,processed_images\overexposed\woman_1_15.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_15.jpg,processed_images\compressed\woman_1_15.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_150.jpg,processed_images\low_resolution\woman_1_150.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_150.jpg,processed_images\noisy\woman_1_150.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_150.jpg,processed_images\underexposed\woman_1_150.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_150.jpg,processed_images\overexposed\woman_1_150.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_150.jpg,processed_images\compressed\woman_1_150.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_151.jpg,processed_images\low_resolution\woman_1_151.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_151.jpg,processed_images\noisy\woman_1_151.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_151.jpg,processed_images\underexposed\woman_1_151.jpg,underexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_151.jpg,processed_images\overexposed\woman_1_151.jpg,overexposed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_151.jpg,processed_images\compressed\woman_1_151.jpg,compressed
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_152.jpg,processed_images\low_resolution\woman_1_152.jpg,low_resolution
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_152.jpg,processed_images\noisy\woman_1_152.jpg,noisy
C:\Users\rahul\OneDrive\Desktop\AML2203 Advance Python\Project\images\woman\woman_1_152.jpg,processed_images\underexposed\woman_1_152.jpg,underexposed
